Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /index,11800,0,1,24.757696483720792,0.4864549991907552,3884.3834690051153,30.0,199.66568350269165,0.0,1,1,2,2,3,7,68,1000,3100,3900,3900
GET,GET /index.html,3967,0,1,24.58845463626708,0.5046629958087578,3883.9511380065233,30.0,67.1248954623032,0.0,1,1,2,2,3,8,150,1000,3500,3900,3900
,Aggregated,15767,0,1,24.715114990167873,0.4864549991907552,3884.3834690051153,30.0,266.79057896499484,0.0,1,1,2,2,3,8,77,1000,3100,3900,3900
