Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /index,15666,0,1,48.95202890996245,0.4845420044148341,7754.978154000128,30.0,264.6993792694066,0.0,1,2,2,3,7,89,1000,1200,3400,7800,7800
GET,GET /index.html,5230,0,1,45.75850319099333,0.5042929988121614,4425.964373993338,30.0,88.36829781558768,0.0,1,2,2,3,8,120,1000,1200,2800,4400,4400
,Aggregated,20896,0,1,48.15273050308035,0.4845420044148341,7754.978154000128,30.0,353.06767708499433,0.0,1,2,2,3,7,92,1000,1200,3200,7800,7800
