Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /index,16019,0,1,23.202784164176563,0.4937490011798218,1928.5434190096566,30.0,270.94641587369284,0.0,1,2,2,2,4,9,120,1000,1200,1900,1900
GET,GET /index.html,5355,0,1,21.766512466052284,0.4911660071229562,1535.0999609945575,30.0,90.5748209628332,0.0,1,1,2,2,4,8,100,1000,1300,1500,1500
,Aggregated,21374,0,1,22.842943472520556,0.4911660071229562,1928.5434190096566,30.0,361.52123683652604,0.0,1,2,2,2,4,9,120,1000,1200,1500,1900
